ID 	nb 	source 	last_update 	data 	taxonomy
Streptococcus_mitis_b6_GCA_000027165.1 	4118 	ensemblgenomes 	2015-02-18.072816 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;Streptococcus;Mitis
Streptococcus_mitis_bv_2_str_f0392_GCA_000221165.2 	4119 	ensemblgenomes 	2015-02-18.072823 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;Streptococcus mitis bv. 2;Streptococcus;Mitis
Streptococcus_mitis_sk1073_GCA_000220045.2 	4120 	ensemblgenomes 	2015-02-18.072830 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;Streptococcus;Mitis
Streptococcus_mitis_sk321_GCA_000148505.2 	4121 	ensemblgenomes 	2015-02-23.074202 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;Streptococcus;Mitis
Streptococcus_mitis_sk575_GCA_000257865.1 	4122 	ensemblgenomes 	2015-02-18.072849 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mitis;Streptococcus;Mitis
Streptococcus_mutans_GS_5_uid169223 	4123 	NCBI 	2015-02-18.072856 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_mutans_LJ23_uid162197 	4124 	NCBI 	2015-02-18.072903 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_mutans_NN2025_uid46353 	4125 	NCBI 	2015-02-18.072910 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_mutans_UA159_uid57947 	4126 	NCBI 	2015-02-18.072916 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_mutans_nn2025_GCA_000091645.1 	4127 	ensemblgenomes 	2015-02-22.092218 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus mutans;Streptococcus;Mutans
Streptococcus_oligofermentans_AS_1_3089_uid201429 	4128 	NCBI 	2015-02-18.072930 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_oralis_Uo5_uid65449 	4129 	NCBI 	2015-02-18.072937 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_oralis_sk100_GCA_000257475.1 	4130 	ensemblgenomes 	2015-02-22.021612 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;Streptococcus;Oralis
Streptococcus_oralis_sk1074_GCA_000257845.1 	4131 	ensemblgenomes 	2015-02-21.073538 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;Streptococcus;Oralis
Streptococcus_oralis_sk255_GCA_000215365.2 	4132 	ensemblgenomes 	2015-02-18.072955 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;Streptococcus;Oralis
Streptococcus_oralis_uo5_GCA_000253155.1 	4133 	ensemblgenomes 	2015-02-18.073001 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus oralis;Streptococcus;Oralis
Streptococcus_parasanguinis_ATCC_15912_uid49313 	4134 	NCBI 	2015-02-18.073008 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_parasanguinis_FW213_uid163997 	4135 	NCBI 	2015-02-18.073014 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_parasanguinis_atcc_15912_GCA_000164675.2 	4136 	ensemblgenomes 	2015-02-20.215453 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus;Parasanguinis
Streptococcus_parasanguinis_f0405_GCA_000180035.1 	4137 	ensemblgenomes 	2015-02-23.041128 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus;Parasanguinis
Streptococcus_parasanguinis_f0449_GCA_000260695.1 	4138 	ensemblgenomes 	2015-02-19.175200 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus;Parasanguinis
Streptococcus_parasanguinis_fw213_GCA_000262145.1 	4139 	ensemblgenomes 	2015-02-18.073031 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus;Parasanguinis
Streptococcus_parasanguinis_sk236_GCA_000222725.2 	4140 	ensemblgenomes 	2015-02-18.073038 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parasanguinis;Streptococcus;Parasanguinis
Streptococcus_parauberis_KCTC_11537_uid67355 	4141 	NCBI 	2015-02-18.073045 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_parauberis_kctc_11537_GCA_000213825.1 	4142 	ensemblgenomes 	2015-02-18.073051 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus parauberis;Streptococcus;Parauberis
Streptococcus_pasteurianus_ATCC_43144_uid68019 	4143 	NCBI 	2015-02-18.073058 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_peroris_atcc_700780_GCA_000187585.1 	4144 	ensemblgenomes 	2015-02-23.160709 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus peroris;Streptococcus;Peroris
Streptococcus_pneumoniae_2070005_GCA_000278765.1 	4145 	ensemblgenomes 	2015-02-18.073105 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2070108_GCA_000278805.1 	4146 	ensemblgenomes 	2015-02-18.073112 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2070335_GCA_000278845.1 	4147 	ensemblgenomes 	2015-02-19.143316 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2070768_GCA_000278905.1 	4148 	ensemblgenomes 	2015-02-18.073128 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2080076_GCA_000278965.1 	4149 	ensemblgenomes 	2015-02-20.205700 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2081074_GCA_000279065.1 	4150 	ensemblgenomes 	2015-02-18.073134 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_2090008_GCA_000278745.1 	4151 	ensemblgenomes 	2015-02-18.073141 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_3063_00_GCA_000233225.2 	4152 	ensemblgenomes 	2015-02-19.174014 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_4027_06_GCA_000231985.2 	4153 	ensemblgenomes 	2015-02-17.122323 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_4075_00_GCA_000252065.2 	4154 	ensemblgenomes 	2015-02-19.225541 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_5185_06_GCA_000233185.2 	4155 	ensemblgenomes 	2015-02-23.164441 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_670_6B_uid52533 	4156 	NCBI 	2015-02-18.073148 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_70585_GCA_000018965.1 	4157 	ensemblgenomes 	2015-02-18.212024 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_70585_uid59125 	4158 	NCBI 	2015-02-18.073155 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_8190_05_GCA_000251985.2 	4159 	ensemblgenomes 	2015-02-20.140430 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_A026_uid226114 	4160 	NCBI 	2015-02-18.073201 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_AP200_uid52453 	4161 	NCBI 	2015-02-18.073208 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_ATCC_700669_uid59287 	4162 	NCBI 	2015-02-18.073215 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_CGSP14_uid59181 	4163 	NCBI 	2015-02-18.073222 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_D39_uid58581 	4164 	NCBI 	2015-02-18.073228 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_G54_uid59167 	4165 	NCBI 	2015-02-18.073235 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_Hungary19A_6_uid59117 	4166 	NCBI 	2015-02-18.073242 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_INV104_uid162039 	4167 	NCBI 	2015-02-18.073248 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_INV200_uid162035 	4168 	NCBI 	2015-02-18.073255 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_JJA_uid59121 	4169 	NCBI 	2015-02-18.073302 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_OXC141_uid162037 	4170 	NCBI 	2015-02-18.073309 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_P1031_uid59123 	4171 	NCBI 	2015-02-18.073315 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_R6_uid57859 	4172 	NCBI 	2015-02-18.073322 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN032672_uid197189 	4173 	NCBI 	2015-02-18.073329 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN033038_uid197190 	4174 	NCBI 	2015-02-18.073336 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN034156_uid197185 	4175 	NCBI 	2015-02-18.073342 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN034183_uid197186 	4176 	NCBI 	2015-02-18.073349 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN994038_uid197187 	4177 	NCBI 	2015-02-18.073356 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPN994039_uid197188 	4178 	NCBI 	2015-02-18.073402 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_SPNA45_uid174986 	4179 	NCBI 	2015-02-18.073409 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_ST556_uid162191 	4180 	NCBI 	2015-02-18.073416 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_TCH8431_19A_uid49735 	4181 	NCBI 	2015-02-18.073423 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_TIGR4_uid57857 	4182 	NCBI 	2015-02-18.073429 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_Taiwan19F_14_uid59119 	4183 	NCBI 	2015-02-18.073436 	data 	Bacteria; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus
Streptococcus_pneumoniae_bs458_GCA_000173175.1 	4184 	ensemblgenomes 	2015-02-18.073443 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_cdc1087_00_GCA_000171595.1 	4185 	ensemblgenomes 	2015-02-18.073450 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_cdc3059_06_GCA_000171695.1 	4186 	ensemblgenomes 	2015-02-20.195716 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_g54_GCA_000019825.1 	4187 	ensemblgenomes 	2015-02-18.172616 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga02254_GCA_000251225.2 	4188 	ensemblgenomes 	2015-02-20.150934 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga02270_GCA_000251245.2 	4189 	ensemblgenomes 	2015-02-18.073506 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga02506_GCA_000252205.2 	4190 	ensemblgenomes 	2015-02-18.073513 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga04672_GCA_000279495.1 	4191 	ensemblgenomes 	2015-02-18.073520 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga06083_GCA_000251365.2 	4192 	ensemblgenomes 	2015-02-18.223928 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga11184_GCA_000231945.2 	4193 	ensemblgenomes 	2015-02-18.073526 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga11426_GCA_000232485.2 	4194 	ensemblgenomes 	2015-02-18.073533 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga11663_GCA_000232505.2 	4195 	ensemblgenomes 	2015-02-18.073540 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga13338_GCA_000232525.2 	4196 	ensemblgenomes 	2015-02-18.073552 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga13499_GCA_000251305.2 	4197 	ensemblgenomes 	2015-02-21.122949 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga13856_GCA_000232605.2 	4198 	ensemblgenomes 	2015-02-18.073558 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga14688_GCA_000251505.2 	4199 	ensemblgenomes 	2015-02-18.073605 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga17371_GCA_000232745.2 	4200 	ensemblgenomes 	2015-02-18.073612 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga17457_GCA_000251525.2 	4201 	ensemblgenomes 	2015-02-18.073619 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga17484_GCA_000279855.1 	4202 	ensemblgenomes 	2015-02-18.073625 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga17570_GCA_000211895.2 	4203 	ensemblgenomes 	2015-02-18.073637 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga17971_GCA_000232765.2 	4204 	ensemblgenomes 	2015-02-23.000430 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga18068_GCA_000251565.2 	4205 	ensemblgenomes 	2015-02-21.204832 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga18523_GCA_000232345.2 	4206 	ensemblgenomes 	2015-02-18.073651 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga19077_GCA_000232785.2 	4207 	ensemblgenomes 	2015-02-23.025218 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga19451_GCA_000232805.2 	4208 	ensemblgenomes 	2015-02-18.073704 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga19923_GCA_000251605.2 	4209 	ensemblgenomes 	2015-02-20.043004 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga40028_GCA_000251625.2 	4210 	ensemblgenomes 	2015-02-18.073711 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga40183_GCA_000251645.2 	4211 	ensemblgenomes 	2015-02-18.073723 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga41437_GCA_000232845.2 	4212 	ensemblgenomes 	2015-02-18.073729 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
Streptococcus_pneumoniae_ga41538_GCA_000232285.2 	4213 	ensemblgenomes 	2015-02-22.022752 	data 	cellular organisms;Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus pneumoniae;Streptococcus;Pneumoniae
